"Activity_Name" "Subject_No" "TimeBodyAccelerometer.mean...X" "TimeBodyAccelerometer.mean...Y" "TimeBodyAccelerometer.mean...Z" "TimeBodyAccelerometer.std...X" "TimeBodyAccelerometer.std...Y" "TimeBodyAccelerometer.std...Z" "TimeGravityAccelerometer.mean...X" "TimeGravityAccelerometer.mean...Y" "TimeGravityAccelerometer.mean...Z" "TimeGravityAccelerometer.std...X" "TimeGravityAccelerometer.std...Y" "TimeGravityAccelerometer.std...Z" "TimeBodyAccelerometerJerk.mean...X" "TimeBodyAccelerometerJerk.mean...Y" "TimeBodyAccelerometerJerk.mean...Z" "TimeBodyAccelerometerJerk.std...X" "TimeBodyAccelerometerJerk.std...Y" "TimeBodyAccelerometerJerk.std...Z" "TimeBodyGyroscope.mean...X" "TimeBodyGyroscope.mean...Y" "TimeBodyGyroscope.mean...Z" "TimeBodyGyroscope.std...X" "TimeBodyGyroscope.std...Y" "TimeBodyGyroscope.std...Z" "TimeBodyGyroscopeJerk.mean...X" "TimeBodyGyroscopeJerk.mean...Y" "TimeBodyGyroscopeJerk.mean...Z" "TimeBodyGyroscopeJerk.std...X" "TimeBodyGyroscopeJerk.std...Y" "TimeBodyGyroscopeJerk.std...Z" "TimeBodyAccelerometerMagnitude.mean.." "TimeBodyAccelerometerMagnitude.std.." "TimeGravityAccelerometerMagnitude.mean.." "TimeGravityAccelerometerMagnitude.std.." "TimeBodyAccelerometerJerkMagnitude.mean.." "TimeBodyAccelerometerJerkMagnitude.std.." "TimeBodyGyroscopeMagnitude.mean.." "TimeBodyGyroscopeMagnitude.std.." "TimeBodyGyroscopeJerkMagnitude.mean.." "TimeBodyGyroscopeJerkMagnitude.std.." "FrequencyBodyAccelerometer.mean...X" "FrequencyBodyAccelerometer.mean...Y" "FrequencyBodyAccelerometer.mean...Z" "FrequencyBodyAccelerometer.std...X" "FrequencyBodyAccelerometer.std...Y" "FrequencyBodyAccelerometer.std...Z" "FrequencyBodyAccelerometer.meanFreq...X" "FrequencyBodyAccelerometer.meanFreq...Y" "FrequencyBodyAccelerometer.meanFreq...Z" "FrequencyBodyAccelerometerJerk.mean...X" "FrequencyBodyAccelerometerJerk.mean...Y" "FrequencyBodyAccelerometerJerk.mean...Z" "FrequencyBodyAccelerometerJerk.std...X" "FrequencyBodyAccelerometerJerk.std...Y" "FrequencyBodyAccelerometerJerk.std...Z" "FrequencyBodyAccelerometerJerk.meanFreq...X" "FrequencyBodyAccelerometerJerk.meanFreq...Y" "FrequencyBodyAccelerometerJerk.meanFreq...Z" "FrequencyBodyGyroscope.mean...X" "FrequencyBodyGyroscope.mean...Y" "FrequencyBodyGyroscope.mean...Z" "FrequencyBodyGyroscope.std...X" "FrequencyBodyGyroscope.std...Y" "FrequencyBodyGyroscope.std...Z" "FrequencyBodyGyroscope.meanFreq...X" "FrequencyBodyGyroscope.meanFreq...Y" "FrequencyBodyGyroscope.meanFreq...Z" "FrequencyBodyAccelerometerMagnitude.mean.." "FrequencyBodyAccelerometerMagnitude.std.." "FrequencyBodyAccelerometerMagnitude.meanFreq.." "FrequencyBodyAccelerometerJerkMagnitude.mean.." "FrequencyBodyAccelerometerJerkMagnitude.std.." "FrequencyBodyAccelerometerJerkMagnitude.meanFreq.." "FrequencyBodyGyroscopeMagnitude.mean.." "FrequencyBodyGyroscopeMagnitude.std.." "FrequencyBodyGyroscopeMagnitude.meanFreq.." "FrequencyBodyGyroscopeJerkMagnitude.mean.." "FrequencyBodyGyroscopeJerkMagnitude.std.." "FrequencyBodyGyroscopeJerkMagnitude.meanFreq.." "Angle.TimeBodyAccelerometerMean.Gravity." "Angle.TimeBodyAccelerometerJerkMean..GravityMean." "Angle.TimeBodyGyroscopeMean.GravityMean." "Angle.TimeBodyGyroscopeJerkMean.GravityMean." "Angle.X.GravityMean." "Angle.Y.GravityMean." "Angle.Z.GravityMean."
"WALKING_DOWNSTAIRS" 2 0.277611692340426 -0.0130454707985106 -0.102099288638298 -0.554054700068085 -0.436386904664043 -0.5604996413 0.767018817659574 -0.148411919106383 -0.0311667029361702 -0.975562611276596 -0.968981046808511 -0.957672674893617 0.0903844828510638 0.00366568964680851 0.00591218994425532 -0.550870674712766 -0.495533741829787 -0.675458182617021 -0.0299800239595745 -0.078670265893617 0.0832438829361702 -0.659755184468085 -0.67026738512766 -0.616896125297872 -0.106876666865957 -0.030753688593617 -0.0508925150148936 -0.628532062191489 -0.73809897893617 -0.702254634829787 -0.486625871 -0.566181372723404 -0.486625871 -0.566181372723404 -0.548370546787234 -0.530892877138298 -0.575929249489362 -0.651213403617021 -0.700020844553191 -0.725818314093617 -0.580274746042553 -0.451166154402128 -0.607547752212766 -0.54542467112766 -0.464935952446809 -0.571008560048936 -0.173116829892851 0.0245976359219149 0.0470388280595745 -0.584838827725532 -0.520580262631915 -0.660762990765957 -0.555691701725532 -0.503984397553191 -0.688982121379574 -0.0360609606382979 -0.207999892255319 -0.145166702531915 -0.571290640234043 -0.665022575085106 -0.600566709170213 -0.688507699780851 -0.677101557574468 -0.658920590914894 -0.0863848224146808 -0.1584820986 -0.0861950894382979 -0.545573998702128 -0.646598904851064 0.119142325365957 -0.529376007531915 -0.537832813389362 0.227472458323404 -0.67700505636383 -0.695329413638298 0.0380374920851064 -0.736246596085106 -0.733506671382979 0.164400926053191 -0.0055278413425532 -0.0269478319361702 0.113250175855532 -0.0564201237446809 -0.558661027446809 0.18335643193617 0.0365538388723404
"WALKING_UPSTAIRS" 2 0.25535504 -0.0120178812164583 -0.1022924848125 -0.71549231060625 -0.565522449784792 -0.727014275541667 0.712669475833333 0.0258380141458333 -0.0343671774583333 -0.934741371041667 -0.947708278125 -0.928279632083333 0.0989552983916667 0.00201902104375 -0.0128229413627083 -0.7727730925 -0.672566158603958 -0.862106866458333 -0.0435198422395833 -0.0660325337254167 0.110247544841667 -0.764101559375 -0.798298697916667 -0.746763330208333 -0.0944292905291667 -0.042939826001875 -0.0543920815416667 -0.776537689166667 -0.901635111041667 -0.834074770208333 -0.653935360464583 -0.678198003214583 -0.653935360464583 -0.678198003214583 -0.75811122375 -0.748517840729167 -0.69472144 -0.758751786666667 -0.851497712083333 -0.873300215 -0.73151321775 -0.596147358946042 -0.776156485208333 -0.7100291691 -0.577978205829167 -0.72369877475 -0.312755083395833 -0.03039833201875 -0.04602297865 -0.781998097708333 -0.6870184089375 -0.846373363125 -0.783797891666667 -0.6795289134375 -0.876635848125 -0.157419186860417 -0.312900791845833 -0.230636942064583 -0.750019535625 -0.832337770416667 -0.746024620625 -0.770655685625 -0.782220995833333 -0.770670331666667 -0.194994666497917 -0.285922269652083 -0.13460362641875 -0.69164109315625 -0.723968901104167 0.0189546133770833 -0.745476553208333 -0.754422347291667 0.0586901671479167 -0.803658717291667 -0.771726580416667 -0.14970659009375 -0.877952876458333 -0.876673222916667 0.0239206616458333 0.0501256208666667 -0.05645219529375 0.0271861835875 -0.028885293575 -0.506661360145833 0.042140314375 0.0381522066041667
"LAYING" 3 0.270733793225806 -0.0165356335096774 -0.111784316645161 -0.770169337903226 -0.715517301193548 -0.76751072133871 0.734475006129032 -0.0488286102935484 0.0994225272925807 -0.978382072903226 -0.960458644677419 -0.942850693870968 0.0727871613709677 -0.00240420157112903 -0.0095223757466129 -0.772158050193548 -0.773340820096774 -0.869196836935484 0.0201551448354839 -0.068330516166129 0.0957877230387097 -0.788808773903226 -0.779221446077419 -0.794283767596774 -0.105185436354839 -0.0512590771080645 -0.053863988933871 -0.848408696935484 -0.871894660806452 -0.847941331758065 -0.730339512645161 -0.764143599258065 -0.730339512645161 -0.764143599258065 -0.789952194919355 -0.774730764112903 -0.710702823032258 -0.735237334790323 -0.85934920516129 -0.870428382096774 -0.771991741870968 -0.726741733064516 -0.806361679264516 -0.769892803451613 -0.728448235983871 -0.766921265520968 -0.102826569922419 -0.0140992808596774 0.0437351958189113 -0.779122994 -0.780748086117742 -0.856434860645161 -0.785484610080645 -0.781129141032258 -0.880798441451613 0.0793661154677419 -0.184639993645161 -0.0288174843645161 -0.767150125177419 -0.808257130806452 -0.786262939887097 -0.798160158016129 -0.767481552956452 -0.816923335548387 -0.142742932741935 -0.148363419319839 -0.108511508185484 -0.755525951290323 -0.806134135935484 0.0956416224451613 -0.763300213 -0.791466999467742 0.228795644096774 -0.790441296177419 -0.750157026048387 -0.138405145564516 -0.869141515645161 -0.881453691935484 0.0992306283548387 0.04161940685 0.0354584892741935 -0.0769342742487097 0.0532174061822581 -0.566520148548387 0.105127114503226 -0.0621152209962903
"SITTING" 3 0.313819973846154 0.0375808536465192 -0.1367937715 -0.611092467173077 -0.406130311090385 -0.376088919205769 0.508027995192308 -0.0223208876038462 0.137985418661538 -0.931264420576923 -0.793019594038462 -0.873316185961538 0.0848624455363462 -0.00284885439557692 -0.000103593545384617 -0.617496690153846 -0.579362793028846 -0.579472294519231 -0.00592086266346154 -0.0775388409692308 0.100047149071154 -0.717471449038461 -0.4645724095 -0.59838210195 -0.115337491615385 -0.0292555522269231 -0.0674193105846154 -0.708493438653846 -0.515889621042308 -0.732324899038462 -0.390034915057692 -0.477437138807692 -0.390034915057692 -0.477437138807692 -0.572567619442308 -0.539471156617308 -0.481500299755769 -0.480186112230769 -0.598889253332692 -0.53825811325 -0.613063089923077 -0.456172750846154 -0.450487393855769 -0.612065570769231 -0.423292462669231 -0.388977119136538 -0.260484332357692 0.00550916177692308 0.0570615540288462 -0.635057823038462 -0.601498174173077 -0.570261317230769 -0.634161110807692 -0.584873080615385 -0.590101624532692 -0.0416024307692308 -0.204466040846154 -0.199410790984038 -0.654242770384615 -0.482105776096154 -0.60776477225 -0.738530122692308 -0.460081740757692 -0.633642288211538 -0.07977769305 -0.0870645332692308 -0.0399321747636538 -0.476859344157692 -0.56840440925 0.0962440190153846 -0.526530359519231 -0.560680730776923 0.182409228403846 -0.494225144980769 -0.566342690653846 0.0912209968653846 -0.565501127276923 -0.539970345557692 0.124228920817308 -0.00532215959423077 0.0338728842115385 0.0680544463057692 -0.00962714824423077 -0.376444024230769 0.0941609041730769 -0.114774020038462
"STANDING" 3 0.269859747672131 -0.0115039380721311 -0.103971562136066 -0.947395798196721 -0.898623799508197 -0.89542609004918 0.964344509016393 -0.124564787721311 0.0167100403468852 -0.989023441967213 -0.966203520655738 -0.957077800819672 0.0714037765098361 0.0180887647655738 0.00451679393322951 -0.952438952622951 -0.953909394590164 -0.974456827868852 -0.0424159622704918 -0.0627804500114754 0.0733472430491803 -0.941393298360656 -0.92186465104918 -0.934959226721311 -0.101428456308197 -0.037431687335082 -0.0553639464655738 -0.962888885573771 -0.979756482131148 -0.96941169704918 -0.912272495737705 -0.900391635311475 -0.912272495737705 -0.900391635311475 -0.959706157540984 -0.95045113442623 -0.911637729983607 -0.913277860016393 -0.974453288196721 -0.975998825737705 -0.95049892147541 -0.921234471639344 -0.937879506065574 -0.946506773934426 -0.894078409836066 -0.884083662836066 -0.0367104362868852 -0.114787305719344 0.0226911745167213 -0.953957868032787 -0.955030826065574 -0.971237285245902 -0.95528374852459 -0.956025998852459 -0.976283708032787 0.135393098660656 -0.151514640088525 -0.0231166485245902 -0.939368019180328 -0.953077142786885 -0.942347907540984 -0.942684337377049 -0.908691943557377 -0.938669640819672 -0.223371921677049 -0.289459307229508 -0.178576763063934 -0.92125011147541 -0.905689197868852 0.0328235385901639 -0.951382712131148 -0.948542428196721 0.29807612495082 -0.942889824262295 -0.910947816344262 -0.200606771442623 -0.976831309344262 -0.976423013278689 0.116069455378689 -0.0222908591370492 0.0394476940360656 0.134317981611475 0.0695432242688525 -0.866626693606557 0.168960167163934 0.00973871790655738
"WALKING" 3 0.277172927068966 -0.0180052563637931 -0.107477366344828 -0.629444786965517 -0.5326852656 -0.704863680068965 0.601549013896552 0.0895497704655172 0.126200240427586 -0.971512333103448 -0.966367436206897 -0.957448105172414 0.0659589553793103 0.0301437445098276 0.0411556932958621 -0.636751421862069 -0.602162680572414 -0.796676103965517 -0.0633107791125862 -0.0515617512206897 0.0880132526672414 -0.733249014832759 -0.694440642242241 -0.689391083 -0.0717999378172414 -0.0346046085517241 -0.0619775202068965 -0.702415123344828 -0.761565786034483 -0.698549096189655 -0.59198382637931 -0.612966105337931 -0.59198382637931 -0.612966105337931 -0.655627458982759 -0.639437721431035 -0.634517461098276 -0.664080600568966 -0.736151950241379 -0.749603791465517 -0.62409933012069 -0.548847712482759 -0.728703942931034 -0.63251619482069 -0.55482899462069 -0.717040944310345 -0.17554776487931 0.0864732222637931 0.115632291982759 -0.652495062484483 -0.625725568125862 -0.781103256896552 -0.653351645568966 -0.603673340539655 -0.811112171034483 -0.0315720487568966 -0.201715863974138 -0.0388824640844828 -0.678664051586207 -0.702311109186207 -0.647852253081034 -0.751892580712069 -0.693672333777586 -0.733619865 -0.0788624074913793 -0.022968441037931 0.000558119762068968 -0.60286281022069 -0.681727682172414 0.108350416968966 -0.625876052287931 -0.659272602517241 0.154413845660345 -0.681788582517241 -0.714349945 0.0507135380224138 -0.756557064568966 -0.760223551568965 0.164950717612241 -0.0127863325213793 0.020404746137931 0.173256921534483 -0.117153855748276 -0.431111608793103 -0.0352112819603448 -0.0772344838865862
"WALKING_DOWNSTAIRS" 3 0.288191934285714 -0.0163126128061224 -0.10623686520551 -0.853942957918367 -0.815010848428571 -0.839677211081633 0.612557891428571 0.0745044870816327 0.0561972224489796 -0.976729280612245 -0.967313017346939 -0.96256403122449 0.0713765896326531 0.0062045136422449 -0.0137176884102041 -0.863154077959184 -0.855526776653061 -0.909656719591837 -0.0249345767319184 -0.0933536127346939 0.0841632692040816 -0.898541720408163 -0.885141948571429 -0.890663195510204 -0.0975119564897959 -0.0306971533061224 -0.0599053190671429 -0.911852400204082 -0.903782128367347 -0.922877206122449 -0.825852423983673 -0.844546429387755 -0.825852423983673 -0.844546429387755 -0.867073166916327 -0.866918711632653 -0.861294411857143 -0.886694495918367 -0.909928446938776 -0.906902034285714 -0.863365572734694 -0.827547270142857 -0.867501709 -0.850575093877551 -0.819997641877551 -0.837204191367347 -0.140263734495918 0.0430840361632653 0.119636438020408 -0.875126877269388 -0.869277881012245 -0.905834957755102 -0.863145892285714 -0.850651370618367 -0.912093333469388 0.091788704155102 -0.0568603783540816 -0.0146829259653061 -0.886059050714286 -0.888141824693878 -0.887328344081633 -0.902973010612245 -0.884468306530612 -0.90196614 -0.0409225246530612 -0.10016252792449 0.0295614414285714 -0.849360916204082 -0.865986870222449 0.0708529671836735 -0.867237465795918 -0.866472524469388 0.279339731457143 -0.892252695714286 -0.904107331632653 0.000267337975510206 -0.911230849795918 -0.908100818979592 0.248740634020408 -0.0164788712383673 0.00473986275510204 0.0192653633734694 0.0253059163938775 -0.421989054897959 0.0200830874285714 -0.0379777393061225
"WALKING_UPSTAIRS" 3 0.277780631525424 -0.0183775837745763 -0.0978166502915254 -0.58488557169322 -0.357792084474576 -0.440570034915254 0.737990335084746 0.00157992914915254 -0.00910837558813559 -0.956802728135593 -0.923689154745763 -0.885502340338983 0.115658414779661 0.00532704145816949 -0.0246253216830508 -0.598644477684746 -0.509505828050847 -0.669762563576271 0.00933813724406779 -0.0702279541474576 0.0678532318661017 -0.714233721847458 -0.583982002867797 -0.516182691776271 -0.0880970057 -0.0756479321016949 -0.0974285463711864 -0.724117466949153 -0.711009949898305 -0.706186071186441 -0.450816995147458 -0.544873618233898 -0.450816995147458 -0.544873618233898 -0.553486095338983 -0.607391231274576 -0.497551560679661 -0.624319218677966 -0.702568010830508 -0.74983337620339 -0.613124009830509 -0.398552641067797 -0.538277577440678 -0.576447645305085 -0.379394777372881 -0.437245282857627 -0.226545448316949 0.00555931851186441 0.0336579330508475 -0.624055443847458 -0.545057138771186 -0.653419987589831 -0.609144197525424 -0.505267231477966 -0.685530140067797 0.0133228090508475 -0.21980395741017 -0.116253368138983 -0.660175097169492 -0.605829829745763 -0.529926066177966 -0.732855707355932 -0.577748672474576 -0.557905659508475 -0.0521838540966102 -0.165604473101695 -0.0469196451627119 -0.523697131564407 -0.631947421379661 0.132666872237288 -0.571629856186441 -0.660156423372881 0.301720146779661 -0.656480772508475 -0.67064851059322 -0.0218822224118644 -0.735754004242373 -0.787209941694915 0.232602765194915 0.00180558862881356 -0.0970222809152542 -0.0997699507305085 -0.126236911689831 -0.53480920559322 0.0618108026779661 0.0179074943711864
"LAYING" 4 0.266941846814815 -0.0203297955055556 -0.111077910351852 -0.594422720518519 -0.399258591703704 -0.612662060555556 0.77621870037037 -0.0455994043703704 0.0439941902592593 -0.965357816851852 -0.959434739444444 -0.950028283703704 0.0767924459296296 -0.0339685007703704 0.00901589144683333 -0.644136587694444 -0.546968656648148 -0.723847251851852 0.0166244413814815 -0.110752182462963 0.0713857427351852 -0.697888569074074 -0.615417091525741 -0.566604832507407 -0.100826857296296 -0.0563814397037037 -0.0773153034166667 -0.713467423111111 -0.704934796111111 -0.672976046512963 -0.516769854848148 -0.576470419592593 -0.516769854848148 -0.576470419592593 -0.625105718574074 -0.596857962759259 -0.533895573648148 -0.616505057277778 -0.703375479111111 -0.714531369444444 -0.609575468601852 -0.437872781314815 -0.632434993148148 -0.589652620887037 -0.418207852590741 -0.632590580925926 -0.208055511355556 -0.0527230249203704 0.120092284018204 -0.662742004074074 -0.572796325207407 -0.706446826666667 -0.656952010407407 -0.549617269796296 -0.739866319074074 -0.087066093037037 -0.267300012364815 -0.154557921790741 -0.641790573203704 -0.623340283203704 -0.559427550398148 -0.716929114444444 -0.615599988444444 -0.610382778055556 -0.05707459655 -0.125044653142593 -0.0917436957075926 -0.556466170411111 -0.655025869314815 0.0839709123148148 -0.593180256611111 -0.604407313168518 0.188717560894444 -0.648243908222222 -0.662583420074074 -0.0306775022111111 -0.717651591037037 -0.731186690357407 0.180430057481481 0.0706371835962963 -0.0134342327944444 -0.045463496037037 -0.00668072137962963 -0.598847440185185 0.105311841518519 -0.0141184369605556
"SITTING" 4 0.277095283 -0.0188878211438 -0.10780369898 -0.52908111862 -0.4807193847 -0.61185571336 0.70652509 -0.0839290156 0.0048316168374 -0.970321415 -0.9491257906 -0.9410196252 0.084292675842 -0.00360182895962 0.018655747438 -0.589788188646 -0.5820151402 -0.7537824486 -0.091712819614 -0.028038521122 0.129681132668 -0.65732895094 -0.706936539 -0.59547972686 -0.067566587864 -0.048083100224 -0.052559277942 -0.69211718516 -0.7928729082 -0.7192570534 -0.49673137038 -0.5174020181 -0.49673137038 -0.5174020181 -0.6162082419 -0.59263463394 -0.558281893598 -0.63903924702 -0.7523014466 -0.780493798 -0.56314756602 -0.5022311767 -0.6563936706 -0.51758161715 -0.50367980744 -0.62059994508 -0.182549467698 0.009802514188 0.05518789064 -0.60127961404 -0.59568783916 -0.7295815768 -0.61489368256 -0.59666640612 -0.7770743286 -0.044786679876 -0.21956735822 -0.157858597394 -0.58557115464 -0.714279714 -0.60312882602 -0.68195790892 -0.7061794082 -0.6328803816 -0.130013328534 -0.08704385488 -0.02147896564 -0.5169516583 -0.593012620154 0.088657811881 -0.580421777536 -0.611061193812 0.135140274064 -0.6844237114 -0.67306913208 -0.046271965678 -0.7812103552 -0.7954204472 0.063185689 0.021978666526 -0.033536672576 0.0989679474 -0.13114031398 -0.53324159392 0.1339719934 0.012434421758
"STANDING" 4 0.274455643392857 -0.0229365022424464 -0.117603812910714 -0.5554558591 -0.499220977164286 -0.604561249555357 0.569768139821429 0.0341649142125 0.152897490517857 -0.947407729285714 -0.912809999285714 -0.927926613946429 0.108084101285714 0.015598586375 0.00361342650535714 -0.587281991232143 -0.605335478517857 -0.77602198875 -0.0490100656785714 -0.06209089005 0.0896456242875 -0.675362603571429 -0.742363668571429 -0.637448404983214 -0.108427559714286 -0.052241715775 -0.0461471718660714 -0.724207226678571 -0.83444374375 -0.717060245107143 -0.509440638625821 -0.53599423275 -0.509440638625821 -0.53599423275 -0.623676503089286 -0.602275379214286 -0.577732971282143 -0.648625257857143 -0.781005879464286 -0.795701444464286 -0.584277002392857 -0.534001352360714 -0.668556448071429 -0.546126165207143 -0.516860855446429 -0.602524184144643 -0.25377503843 -0.0365919482321429 0.0248783086173214 -0.6165531214875 -0.629386435375 -0.757961696964286 -0.59497102122125 -0.606564789648214 -0.792662770178571 -0.0831351067321429 -0.251823206464286 -0.179782034728571 -0.63368213875 -0.762160871428571 -0.623565924583929 -0.691511683571429 -0.734946736803571 -0.680378216214286 -0.132868195251 -0.212056220232143 -0.0300820960107143 -0.538897920335714 -0.609602365767857 0.046002166575 -0.595861510785714 -0.613463568821429 0.121697301673214 -0.699460797696429 -0.679297689642857 -0.0764350570535714 -0.796072141892857 -0.810569310357143 0.0833396327267857 -0.0214572081142857 -0.102194004214286 0.0119014003232143 -0.00787045623214286 -0.4293958725 0.0511336280178571 -0.112944683785714
"WALKING" 4 0.277131753966667 -0.0200267096865 -0.1164542038 -0.669185622533333 -0.585851824943333 -0.639761917866667 0.684110276166667 0.0597523557 0.095419461565 -0.976560019833333 -0.962050676333333 -0.947865738833333 0.0553132835921667 0.00116466418666667 0.005726211465 -0.68897885924 -0.636611992583333 -0.74431048565 -0.0369148153778333 -0.0749893337121667 0.0902637745368333 -0.71332138305 -0.7077182549 -0.735121902333333 -0.1052418225821 -0.0371714174966667 -0.0523152847546667 -0.695267370173333 -0.740692071353333 -0.755048998823333 -0.619611947241667 -0.627404366283333 -0.619611947241667 -0.627404366283333 -0.683572455662167 -0.630823430846667 -0.6541962946 -0.664210303183333 -0.743410873266667 -0.7193435296 -0.6780151352 -0.595973187483333 -0.669900379896667 -0.666437937103333 -0.607085721116667 -0.652123949221667 -0.15100406901 0.110331555566667 0.147509357395 -0.706105592583333 -0.659783485605 -0.726848600748333 -0.698989767033333 -0.636352069866667 -0.760345282666667 -0.0154869967683333 -0.12265526575 -0.106272968600167 -0.6560270065 -0.6964093901 -0.704787908633333 -0.733253800116667 -0.718542809566667 -0.771466635166667 0.0196035283916667 -0.0489004727033333 0.047018867 -0.612015878325 -0.694663833233333 0.150273362775 -0.634487971521667 -0.629181468416667 0.180473990085 -0.679484613883333 -0.713503538816667 0.109899708184685 -0.730368059958333 -0.725370975793333 0.137034065116667 -0.0235966310016667 -0.044850515755 0.00676011223333334 0.0555409356 -0.515083377666667 0.0171750013516667 -0.0531069680233333
"WALKING_DOWNSTAIRS" 4 0.275825538666667 -0.0155794274415556 -0.10819970764 -0.769554329111111 -0.7239905672 -0.799729543377778 0.475937992666667 0.191914832666667 0.256923197155556 -0.981025456666667 -0.976384824222222 -0.968409660444444 0.0971116607111111 -0.0102437344633333 0.0147906571002222 -0.789723361133333 -0.781224257711111 -0.876276493844444 -0.0284573991036533 -0.0870603513555556 0.0889609315111111 -0.839450498 -0.855496880888889 -0.822605593333333 -0.113184397133333 -0.0310077933666667 -0.0452298226628889 -0.849624245333333 -0.905176713333333 -0.872921264222222 -0.744968516511111 -0.773712482111111 -0.744968516511111 -0.773712482111111 -0.806501269088889 -0.787142028533333 -0.7977962192 -0.826443495111111 -0.885919689111111 -0.893579433333333 -0.797994532822222 -0.743605844248889 -0.828216074511111 -0.760409240422222 -0.731466219955556 -0.800159198244444 -0.217110733406667 0.00145042125111111 0.0176716827906667 -0.807003091888889 -0.789916005822222 -0.865602434688889 -0.791193014377778 -0.786870195688889 -0.885536814 0.0459960993333333 -0.158381148133333 -0.0545245723611778 -0.812203187777778 -0.861486800444444 -0.814850516666667 -0.848924258 -0.853752196444444 -0.842062426222222 -0.119423989795556 -0.271057890564444 -0.0428106952222222 -0.775335343111111 -0.808269335133333 0.0393736474015556 -0.787797644577778 -0.787244274755556 0.185171860008889 -0.847916500666667 -0.842783918222222 -0.147655488843111 -0.895815462222222 -0.898636084444444 0.0741215130888889 0.0547189311111111 -0.0477285371644444 0.0793746188451111 0.0586034925555556 -0.274679930666667 -0.0741878913333333 -0.175476525933333
"WALKING_UPSTAIRS" 4 0.276754947884615 -0.0193908249467308 -0.107150344230769 -0.648085135153846 -0.494882407969231 -0.670542808653846 0.561897036923077 0.16284945445 0.148452510961538 -0.966183085769231 -0.963261565576923 -0.948641958653846 0.0753045886942308 0.0160091622717308 -0.00190479299596154 -0.675837677596154 -0.585489824615385 -0.824660994423077 -0.0311491020576923 -0.0538243252384615 0.114764202790385 -0.773798957307692 -0.676850891423077 -0.666470658846154 -0.110838900867308 -0.0484644147480769 -0.0525030035788462 -0.775882324807692 -0.838999966730769 -0.764528433173077 -0.580680647942308 -0.644968506769231 -0.580680647942308 -0.644968506769231 -0.674555310019231 -0.662279704288462 -0.635567372884615 -0.700399465423077 -0.803845434230769 -0.840463157884615 -0.657027903986538 -0.521857108421154 -0.737710647942308 -0.646079762730769 -0.513628493580769 -0.663259927692308 -0.239552853394231 0.0363326189538462 0.052707532375 -0.692341521730769 -0.615830721096154 -0.806518383480769 -0.688146855548077 -0.580183279180769 -0.841702618076923 -0.102177077832692 -0.229622939255962 -0.0977131955923077 -0.733652914230769 -0.744549037961538 -0.663665533519231 -0.787974010192308 -0.645417476346154 -0.699193570769231 -0.0813487984019231 -0.171264931678846 -0.0799444224634615 -0.640858721192308 -0.702943464442308 0.0946264355596154 -0.659663066557692 -0.667842629711539 0.167320286903846 -0.747544642715385 -0.721664051040769 -0.0593224947651923 -0.841815443269231 -0.850059573461538 0.0239683601692308 -0.0344197678269231 0.0255860522826923 0.0264467975384615 0.0292537106807692 -0.368147143076923 -0.0916938577692308 -0.0971412439730769
"LAYING" 5 0.273211621538462 -0.0151978758288462 -0.106997109192308 -0.740876732696154 -0.569920742692308 -0.720237429769231 0.662828026346154 0.0681854339615385 0.06634668325 -0.985323960192308 -0.975169678846154 -0.964717269423077 0.0789012779807692 -0.0045407676526923 -0.0294163843200923 -0.725719132846154 -0.658716531171154 -0.8094426455 -0.0596102032615385 -0.0535836894807692 0.102135429673077 -0.772994650173077 -0.730172008673077 -0.713749906846154 -0.0913173990942308 -0.0332160851923077 -0.0503944327288462 -0.786417720576923 -0.786374262019231 -0.789690865153846 -0.672324439096154 -0.706839226807692 -0.672324439096154 -0.706839226807692 -0.722827562565385 -0.696972484134615 -0.688023583976923 -0.716271968826538 -0.791081485788461 -0.782193409384615 -0.735715375615385 -0.591199068846154 -0.747277224442308 -0.744489054423077 -0.586369454230769 -0.728115082711538 -0.130828234044231 0.0726025621730769 0.0379834059 -0.739972694419231 -0.678959726407692 -0.796306992538461 -0.735644738365385 -0.659651276557692 -0.821129285980769 0.06079289 -0.185660140176923 -0.107334691267885 -0.740018926405769 -0.735714203711539 -0.705029718461539 -0.784884518788462 -0.730120550461538 -0.743475388769231 -0.0264966789480769 -0.108225636600385 -0.0838355566538461 -0.688894906519231 -0.765226395442308 0.119199207596154 -0.691828248653846 -0.706029769519231 0.272292134213462 -0.739318948711538 -0.750128326153846 0.0764232398903846 -0.790078709807692 -0.787531269557692 0.173530650675 0.00417410722961539 -0.0255432200884615 -0.000603261403846149 -0.131866517371154 -0.498860764615385 -0.0057289532275 -0.0285682350423077
